"rs_schema_id","schema_id","pipeline_id","part_id","node_id_end","node_id_start","l","simple_part_id","node_name_start","altitude_start","node_type_start","x_start","y_start","node_name_end","altitude_end","node_type_end","x_end","y_end","d","s","thread_number","pipe_material","cover_ext","pipeline_type","placing","creation_date","mestor_name","schema_name","rs_schema_name","cover_int","start_kind","start_q","start_is_source","start_p","end_kind","end_q","end_is_source","end_p"
1750000710,1750000710,1750005826,1750028501,1750021897,1750018388,1161.0,1750033275,уз.2 водовод,82.0,3,440545.4,6546661.0,уз. в к1,84.8,3,439822.72,6546130.5,273.0,20.0,1,сталь 20,"",Все трубопроводы транспортирующие воду ,"",1215755583488,Тайлаковское,ВВД Тайлаковское м/р КНС-1,ВВД Тайлаковское м/р КНС-1,Лакокрасочное эпоксидное,,,,,,,,
1750000710,1750000710,1750005826,1750024715,1750027416,1750034364,4380.0,1750028025,т.вр.к.95,92.0,3,438233.38,6549293.5,к.95,92.7,1,435050.4,6549382.5,168.0,16.0,1,сталь 20,"",Все трубопроводы транспортирующие воду ,"",1215755583488,Тайлаковское,ВВД Тайлаковское м/р КНС-1,ВВД Тайлаковское м/р КНС-1,"",,,,,Q,428.904,false,149.25145
1750000710,1750000710,1750005826,1750028507,1750021946,1750021902,108.0,1750033291,уз. в к12,96.0,3,437713.25,6550225.0,БГ 2 к.12,96.8,3,437595.56,6550294.5,168.0,16.0,1,сталь 20,"",Все трубопроводы транспортирующие воду ,"",1215755583488,Тайлаковское,ВВД Тайлаковское м/р КНС-1,ВВД Тайлаковское м/р КНС-1,"",,,,,,,,
1750000710,1750000710,1750005826,1750030066,1750043808,1750010945,8.0,1750035259,к.2,86.08,1,437795.0,6547115.5,к.2 БГ1,86.0,3,437731.84,6547085.5,168.0,16.0,1,сталь 20,"",Все трубопроводы транспортирующие воду ,"",1215755583488,Тайлаковское,ВВД Тайлаковское м/р КНС-1,ВВД Тайлаковское м/р КНС-1,"",Q,2090.0132,false,177.45862,,,,
1750000710,1750000710,1750005826,1750024755,1750026716,1750036570,2448.0,1751042950,вр.к.14 в/в,82.0,3,438149.34,6552632.5,к.15,88.6,1,435896.62,6552994.0,168.0,16.0,1,сталь 20,"",Все трубопроводы транспортирующие воду ,"",1215755583488,Тайлаковское,ВВД Тайлаковское м/р КНС-1,ВВД Тайлаковское м/р КНС-1,"",,,,,Q,202.88367,false,195.60104
1750000710,1750000710,1750005826,1750024755,1750036570,1750021906,2701.0,1750028065,т.вр. в к4 в/в,91.0,3,440289.53,6551317.0,вр.к.14 в/в,82.0,3,438149.34,6552632.5,168.0,16.0,1,сталь 20,"",Все трубопроводы транспортирующие воду ,"",1215755583488,Тайлаковское,ВВД Тайлаковское м/р КНС-1,ВВД Тайлаковское м/р КНС-1,"",,,,,,,,
1750000710,1750000710,1750005826,1750017312,1750018082,1750034351,62.0,1750019537,к.23 БГ2,70.5,3,436713.7,6545309.0,скв.504,0.0,2,436651.7,6545309.0,114.0,11.0,1,сталь 20,"",Все трубопроводы транспортирующие воду ,"",1215755583488,Тайлаковское,ВВД Тайлаковское м/р КНС-1,ВВД Тайлаковское м/р КНС-1,"",,,,,,,,
1750000710,1750000710,1750005826,1750030064,1750034349,1750018036,16.0,1750035257,уз.2,86.1,3,437842.84,6547180.0,к.2 БГ2,86.0,3,437863.88,6547163.5,168.0,16.0,1,сталь 20,"",Все трубопроводы транспортирующие воду ,"",1215755583488,Тайлаковское,ВВД Тайлаковское м/р КНС-1,ВВД Тайлаковское м/р КНС-1,"",,,,,,,,
1750000710,1750000710,1750005826,1751035782,1750032340,1750036570,141.0,1751042951,вр.к.14 в/в,82.0,3,438149.34,6552632.5,к.14,82.1,1,438151.06,6552802.0,168.0,16.0,1,сталь 13ХФА,"",Все трубопроводы транспортирующие воду ,"",1215755583488,Тайлаковское,ВВД Тайлаковское м/р КНС-1,ВВД Тайлаковское м/р КНС-1,"",,,,,Q,221.43265,false,195.60104
1750000710,1750000710,1750005826,1750026541,1750032340,1750021906,2719.0,1750030689,т.вр. в к4 в/в,91.0,3,440289.53,6551317.0,к.14,82.1,1,438151.06,6552802.0,168.0,16.0,1,сталь 13ХФА,"",Все трубопроводы транспортирующие воду ,"",1215755583488,Тайлаковское,ВВД Тайлаковское м/р КНС-1,ВВД Тайлаковское м/р КНС-1,"",,,,,Q,221.43265,false,195.60104
1750000710,1750000710,1750005826,1751036484,1751061281,1750025476,971.0,1751043673,уз.в к38,64.0,3,439186.25,6542524.5,к.168,67.7,1,438606.5,6543210.5,168.0,16.0,1,сталь 13ХФА,"",Все трубопроводы транспортирующие воду ,"",1215755583488,Тайлаковское,ВВД Тайлаковское м/р КНС-1,ВВД Тайлаковское м/р КНС-1,"",,,,,,,,
1750000710,1750000710,1750005826,1751038122,1751061919,1750025476,130.0,1751045811,уз.в к38,64.0,3,439186.25,6542524.5,БГ-2 к.38,64.0,3,439112.34,6542606.0,168.0,16.0,1,сталь 20С,"",Все трубопроводы транспортирующие воду ,"",1215755583488,Тайлаковское,ВВД Тайлаковское м/р КНС-1,ВВД Тайлаковское м/р КНС-1,"",,,,,,,,
1750000710,66666666,66666666,66666666,1750021962,1750023893,100.0,66666666,к.37 ,66.3,1,442111.9,6562785.5,к.37 ,66.3,1,442111.9,6562785.5,1000.0,0.0,1,сталь 20,"",Все трубопроводы транспортирующие воду ,"",1279202426880,Тайлаковское,ВВД Тайлаковское м/р КНС-2,ВВД Тайлаковское м/р КНС-2,"",Q,468.73782,false,219.49736,,,,
1750000710,66666666,66666666,66666666,1750021962,1750024074,100.0,66666666,к.40 ,61.7,1,431752.5,6572396.0,к.40 ,61.7,1,431752.5,6572396.0,1000.0,0.0,1,сталь 20,"",Все трубопроводы транспортирующие воду ,"",1279202426880,Тайлаковское,ВВД Тайлаковское м/р КНС-2,ВВД Тайлаковское м/р КНС-2,"",Q,847.6222,false,188.45667,,,,
1750000710,66666666,66666666,66666666,1750021962,1750040926,100.0,66666666,к.43 ,62.7,1,435902.56,6565915.0,к.43 ,62.7,1,435902.56,6565915.0,1000.0,0.0,1,сталь 20,"",Все трубопроводы транспортирующие воду ,"",1279202426880,Тайлаковское,ВВД Тайлаковское м/р КНС-2,ВВД Тайлаковское м/р КНС-2,"",Q,415.7149,false,200.04167,,,,
1750000710,66666666,66666666,66666666,1750021962,1750026636,100.0,66666666,к.45 ,63.8,1,432637.03,6568595.5,к.45 ,63.8,1,432637.03,6568595.5,1000.0,0.0,1,сталь 20,"",Все трубопроводы транспортирующие воду ,"",1279202426880,Тайлаковское,ВВД Тайлаковское м/р КНС-2,ВВД Тайлаковское м/р КНС-2,"",Q,712.195,false,200.8878,,,,
1750000710,66666666,66666666,66666666,1750021962,1750037686,100.0,66666666,к.55 ,58.2,1,429468.7,6575668.0,к.55 ,58.2,1,429468.7,6575668.0,1000.0,0.0,1,сталь 20,"",Все трубопроводы транспортирующие воду ,"",1279202426880,Тайлаковское,ВВД Тайлаковское м/р КНС-2,ВВД Тайлаковское м/р КНС-2,"",Q,819.4825,false,178.02544,,,,
1750000710,66666666,66666666,66666666,1750021962,1750028316,100.0,66666666,к.71 ,67.8,1,440040.94,6561507.0,к.71 ,67.8,1,440040.94,6561507.0,1000.0,0.0,1,сталь 20,"",Все трубопроводы транспортирующие воду ,"",1279202426880,Тайлаковское,ВВД Тайлаковское м/р КНС-2,ВВД Тайлаковское м/р КНС-2,"",Q,730.784,false,207.72588,,,,
1750000710,66666666,66666666,66666666,1750021962,1750037786,100.0,66666666,к.88 ,72.4,1,430953.62,6565257.5,к.88 ,72.4,1,430953.62,6565257.5,1000.0,0.0,1,сталь 20,"",Все трубопроводы транспортирующие воду ,"",1279202426880,Тайлаковское,ВВД Тайлаковское м/р КНС-2,ВВД Тайлаковское м/р КНС-2,"",Q,1379.4117,false,196.21666,,,,
