,pumpModel,debit,pressure,eff,power,max,NominalQ
23487,ЭЦН5А-800-2300,652,2713.56204901546,62.8000134562001,319689.329044737,1101,800
23488,ЭЦН5А-800-2300,776,2381.86374354582,62.2378951582782,336522.420932743,1101,800
23489,ЭЦН5А-800-2300,154,3115.9847609928,23.0744260968024,218161.634189067,1101,800
23490,ЭЦН5А-800-2300,192,3046.6811634256,28.1125470638079,224775.187077019,1101,800
23491,ЭЦН5А-800-2300,224,2993.61507416656,31.907246697349,230234.435397417,1101,800
23492,ЭЦН5А-800-2300,333,2852.43367011756,41.7540210912631,249286.682037874,1101,800
23493,ЭЦН5А-800-2300,525,2734.00454984049,55.647787699128,289731.526339003,1101,800
23494,ЭЦН5А-800-2300,553,2733.71187120788,57.3201451290783,296550.029891068,1101,800
23495,ЭЦН5А-800-2300,1071,344.980486882391,12.6063644744001,301184.444379645,1101,800
23496,ЭЦН5А-800-2300,378,2797.70203903325,45.621915592407,257317.021222006,1101,800
23497,ЭЦН5А-800-2300,621,2733.00108024297,61.3815846018148,313109.252803225,1101,800
23498,ЭЦН5А-800-2300,1077,291.472492551655,10.8700653576124,299855.553772309,1101,800
23499,ЭЦН5А-800-2300,519,2734.06726669033,55.28942539271,288270.41843499,1101,800
23500,ЭЦН5А-800-2300,608,2733.13696675097,60.6051329379093,309943.519011195,1101,800
23501,ЭЦН5А-800-2300,779,2369.3624652623,62.105605058192,336827.547202287,1101,800
23502,ЭЦН5А-800-2300,402,2772.02893724941,47.5660956527822,261807.015650635,1101,800
23503,ЭЦН5А-800-2300,409,2765.49592366721,48.113380636009,263153.499499933,1101,800
23504,ЭЦН5А-800-2300,947,1415.40128881045,46.2437454933861,327574.668678335,1101,800
23505,ЭЦН5А-800-2300,87,3246.51896142265,13.214535926511,206895.940445206,1101,800
23506,ЭЦН5А-800-2300,140,3142.71169058568,21.1089282608461,215744.379034383,1101,800
23507,ЭЦН5А-800-2300,394,2780.04504610084,46.9313259847324,260284.904270443,1101,800
23508,ЭЦН5А-800-2300,477,2734.50628463925,52.7808892477845,278042.663106892,1101,800
23509,ЭЦН5А-800-2300,571,2733.52372065835,58.3952320483321,300933.35360311,1101,800
23510,ЭЦН5А-800-2300,664,2694.24938589657,63.0901268474226,321602.438004928,1101,800
23511,ЭЦН5А-800-2300,722,2585.9802334746,64.0922788412486,330494.965146701,1101,800
23512,ЭЦН5А-800-2300,160,3104.93468414365,23.8948000469993,219206.856463123,1101,800
23513,ЭЦН5А-800-2300,253,2952.24217840963,34.7738255642265,235153.695116267,1101,800
23514,ЭЦН5А-800-2300,377,2798.85450417743,45.5386478147904,257135.358244406,1101,800
23515,ЭЦН5А-800-2300,675,2676.33008167907,63.3518687689612,323344.086433949,1101,800
23516,ЭЦН5А-800-2300,819,2172.92290394557,59.4790841790054,338523.949900347,1101,800
23517,ЭЦН5А-800-2300,117,3187.7504721801,17.7007778209254,211894.580173857,1101,800
23518,ЭЦН5А-800-2300,156,3112.24285672095,23.3543749635653,218505.632851218,1101,800
23519,ЭЦН5А-800-2300,429,2749.33172122944,49.6427602296721,267109.548738438,1101,800
23520,ЭЦН5А-800-2300,524,2734.0150026488,55.5880606480583,289488.008355001,1101,800
23521,ЭЦН5А-800-2300,613,2733.08470270943,60.9037681932576,311161.108931207,1101,800
23522,ЭЦН5А-800-2300,886,1791.09346823835,53.3538424342805,335769.604404134,1101,800
23523,ЭЦН5А-800-2300,946,1421.54038284815,46.3612147873003,327712.822221364,1101,800
23524,ЭЦН5А-800-2300,1030,710.482098516421,24.4601736369238,310257.10955512,1101,800
23525,ЭЦН5А-800-2300,163,3099.4768006474,24.3001188595747,219734.524710117,1101,800
23526,ЭЦН5А-800-2300,239,2971.40333062759,33.4547429072959,232759.97947888,1101,800
23527,ЭЦН5А-800-2300,526,2733.99409703218,55.7075147501976,289975.044323006,1101,800
23528,ЭЦН5А-800-2300,791,2318.87205437476,61.5594843583943,338011.16300314,1101,800
23529,ЭЦН5А-800-2300,1048,550.094465150214,19.2621777554199,306278.525041104,1101,800
23530,ЭЦН5А-800-2300,20,3377.57218130928,3.03782435092207,195805.16896337,1101,800
23531,ЭЦН5А-800-2300,255,2949.55085771384,34.9616136034236,235496.63777713,1101,800
23532,ЭЦН5А-800-2300,455,2735.61363576843,51.4427893684118,272756.69648167,1101,800
23533,ЭЦН5А-800-2300,79,3262.16710708076,11.9994061861422,205571.669223494,1101,800
23534,ЭЦН5А-800-2300,301,2891.73006731252,38.9935836874446,243591.561237589,1101,800
23535,ЭЦН5А-800-2300,603,2733.1892307925,60.306497682561,308725.929091184,1101,800
23536,ЭЦН5А-800-2300,700,2632.43440149597,63.8660695851487,327209.407591746,1101,800
23537,ЭЦН5А-800-2300,1069,362.816484992637,13.1851308466627,301627.407915424,1101,800
23538,ЭЦН5А-800-2300,257,2946.90865789162,35.1423932849424,235840.801019318,1101,800
23539,ЭЦН5А-800-2300,432,2747.17972117762,49.8657659332171,267725.282903142,1101,800
23540,ЭЦН5А-800-2300,701,2630.53092332877,63.8810554355213,327368.032444062,1101,800
23541,ЭЦН5А-800-2300,975,1197.22243183309,40.0764584805114,322216.205819169,1101,800
23542,ЭЦН5А-800-2300,1072,336.062487827268,12.3169812882688,300962.962611756,1101,800
23543,ЭЦН5А-800-2300,535,2733.90002175741,56.2450582098245,292166.706179027,1101,800
23544,ЭЦН5А-800-2300,919,1587.7815239937,49.5105530104698,331349.490440083,1101,800
23545,ЭЦН5А-800-2300,325,2862.2577694163,41.0639117403085,247862.901837802,1101,800
23546,ЭЦН5А-800-2300,368,2809.45323568556,44.7732495016896,255515.720413185,1101,800
23547,ЭЦН5А-800-2300,438,2743.13325810876,50.3020263846577,268977.188566787,1101,800
23548,ЭЦН5А-800-2300,456,2735.4849764325,51.5049745090353,272992.10886631,1101,800
23549,ЭЦН5А-800-2300,593,2733.29375887558,59.7092271718645,306290.74925116,1101,800
23550,ЭЦН5А-800-2300,612,2733.09515551774,60.8440411421879,310917.590947204,1101,800
23551,ЭЦН5А-800-2300,744,2511.34017848774,63.578247366414,333055.925531876,1101,800
23552,ЭЦН5А-800-2300,773,2394.36502182935,62.3701852583644,336217.294663199,1101,800
23553,ЭЦН5А-800-2300,903,1686.35701211232,51.3739660644386,333492.575998411,1101,800
23554,ЭЦН5А-800-2300,993,1037.92559547491,34.9656743498827,318302.319769117,1101,800
23555,ЭЦН5А-800-2300,11,3395.17634517465,1.67080339300714,194315.363838945,1101,800
23556,ЭЦН5А-800-2300,14,3389.30829055286,2.12647704564545,194811.965547086,1101,800
23557,ЭЦН5А-800-2300,150,3123.47385270175,22.5190220517593,217473.636864766,1101,800
23558,ЭЦН5А-800-2300,384,2790.97541364283,46.1175841980749,258424.365220311,1101,800
23559,ЭЦН5А-800-2300,642,2728.07992389253,62.5270638307194,317998.216572211,1101,800
23560,ЭЦН5А-800-2300,765,2427.70176391875,62.7229588585944,335403.624611081,1101,800
23561,ЭЦН5А-800-2300,789,2327.60532715728,61.6607119837029,337843.639960922,1101,800
23562,ЭЦН5А-800-2300,801,2271.69543337827,60.945231348752,338643.149481229,1101,800
23563,ЭЦН5А-800-2300,917,1600.10346000853,49.7434796422159,331617.376134874,1101,800
23564,ЭЦН5А-800-2300,977,1179.52278334885,39.5085935771082,321781.329591386,1101,800
23565,ЭЦН5А-800-2300,980,1152.97331062249,38.6567962220034,321129.01524971,1101,800
23566,ЭЦН5А-800-2300,1082,246.882497276041,9.42314942695589,298748.144932861,1101,800
23567,ЭЦН5А-800-2300,270,2930.26403576617,36.2972515673315,238107.348747821,1101,800
23568,ЭЦН5А-800-2300,410,2764.58546748565,48.1911347835429,263346.466259623,1101,800
23569,ЭЦН5А-800-2300,503,2734.23451162325,54.3337925755955,284374.130690953,1101,800
23570,ЭЦН5А-800-2300,589,2733.33557010881,59.4703189675859,305316.677315151,1101,800
